MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,price_per_sqft,room_ratio,lot_to_sqft_ratio,avg_room_size,total_living_area
4,2,7.745966692414834,-0.4229757936550501,11,5.0,5.0,-0.8902217921070685,-1.381710395644299,4,6,0.0,3,1,3,5,0.0,894.0,-0.4616788340828721,2,894.0,0.0,-1.356919092821867,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,5.0,0.0,3,3,1962.0,3,1.0,308.0,0.0,0.0,2009.0,11.603679828238693,0.012979507637850888,2.0,0.009837611776302591,298.0,1788.0
8,2,8.366600265340756,0.18152741015951052,4,6.0,5.0,0.5940797405512046,0.47264952837139784,7,10,116.0,3,2,2,2,505.0,299.0,-0.7604887472956589,0,804.0,878.0,0.7292528823887551,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,0.0,3,0,1998.0,2,2.0,523.0,0.0,77.0,2010.0,12.20856952572876,0.007258364759648491,1.5,0.005396438156570547,336.4,2486.0
4,2,7.745966692414834,-0.2894990664628342,6,5.0,5.0,0.8826939274569799,0.8847295114859971,7,10,0.0,3,2,0,0,980.0,110.0,0.18906275469164133,2,1090.0,0.0,-0.838023525383692,1.0,-1.1907886371539629,1.0,-1.2175125652925647,3,5.0,0.0,3,0,2005.0,0,2.0,450.0,0.0,49.0,2007.0,11.964001084330445,0.010976147783789398,2.0,0.008125768931481609,363.3333333333333,2180.0
7,2,6.6332495807108,1.1517172587010018,22,7.0,5.0,0.26423495551603277,0.11207954314612344,3,4,117.0,2,1,2,3,902.0,254.0,0.40819002438101826,0,1187.0,530.0,0.8219128051455721,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,5,0,1990.0,2,2.0,400.0,168.0,36.0,2007.0,12.141534124392603,0.007071365244258942,1.5,0.00555001499830283,343.4,2873.0
8,2,0.0,0.38829717284167964,7,6.0,5.0,0.3466961517748257,0.21509953892477326,7,10,0.0,3,2,2,5,0.0,808.0,-0.7472083067084239,2,808.0,785.0,0.49363193594999194,0.0,0.8061237684104074,1.0,0.33228487922696837,3,7.0,1.0,5,2,1993.0,2,2.0,389.0,342.0,40.0,2009.0,12.089538829274222,0.007589164362381809,1.5,0.005758481709814665,318.6,2401.0
4,2,8.06225774829855,-0.2513842692365502,11,5.0,5.0,-0.6840688014600862,-1.1241604061976744,3,4,60.0,3,1,3,1,432.0,460.0,-0.4683190543764895,3,892.0,0.0,-1.362213945550828,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,0,1967.0,2,1.0,288.0,0.0,0.0,2009.0,11.512925464970229,0.012906867113195324,3.0,0.009949403179022482,223.0,1784.0
8,2,8.426149773176359,-0.27975473321609323,11,6.0,5.0,-0.8489911939776721,-1.3302003977549741,3,4,415.0,3,1,3,1,400.0,380.0,-0.8401713908190686,3,983.0,813.0,1.0310594879395303,1.0,-1.1907886371539629,1.0,1.8820823237465014,3,8.0,1.0,5,0,1963.0,2,2.0,483.0,0.0,50.0,2008.0,11.84939770159144,0.0065976601901956795,4.0,0.0049340944307832,359.2,2576.0
5,3,7.0710678118654755,0.18519926310956886,8,4.0,6.0,-1.962217343471377,-1.999830370316198,8,11,0.0,3,0,3,0,285.0,666.0,-0.27243255571477376,0,951.0,0.0,-1.2060157900464794,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,6.0,0.0,3,3,1936.0,3,1.0,327.0,0.0,28.0,2006.0,11.575900264131617,0.012172345177846074,2.0,0.009546290007734316,317.0,1902.0
4,2,8.06225774829855,-0.29898131611262707,18,5.0,7.0,-0.9314523902364651,0.26660953681409816,3,7,0.0,3,1,3,1,465.0,447.0,-0.4019168514403147,3,1236.0,0.0,-0.4514992761695412,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,1.0,5,0,1961.0,3,1.0,288.0,0.0,0.0,2006.0,11.813030057420567,0.009557467683997223,3.0,0.007162350265132578,309.0,2148.0
4,2,0.0,-0.19516124992546988,11,4.0,6.0,-0.5191464089425003,-0.9181204146403747,3,4,0.0,3,1,3,0,322.0,536.0,-0.5812027993679868,3,858.0,0.0,-1.4522264419431645,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,4.0,0.0,3,3,1979.0,3,1.0,684.0,0.0,0.0,2007.0,11.608235644774552,0.013529412173396914,2.0,0.010374235572970352,286.0,1716.0
4,2,8.0,0.17219713707783313,11,5.0,7.0,-1.0963747827540509,0.5756695241500477,4,6,0.0,3,1,3,1,860.0,132.0,-0.13630803969561536,3,1306.0,0.0,-0.26617943065590727,1.0,-1.1907886371539629,0.0,-1.2175125652925647,3,5.0,0.0,3,3,1968.0,3,1.0,756.0,0.0,0.0,2009.0,11.938193200374572,0.009141036141175016,2.0,0.006946750891740273,435.3333333333333,2298.0
8,2,7.937253933193772,-0.044339155586652704,7,7.0,5.0,0.8002327311981869,0.7301995178180224,7,10,0.0,2,2,2,5,0.0,783.0,-0.8302110603786423,0,807.0,702.0,0.2712481213336312,0.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,1.0,2,0,2003.0,0,2.0,393.0,0.0,75.0,2006.0,12.100712129872347,0.008019027256376638,1.5,0.005945293879187431,301.8,2292.0
4,2,7.0710678118654755,1.3167544004802882,7,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,27.0,2,2,2,5,0.0,1670.0,2.1147266398407116,0,1670.0,0.0,0.6974837660149893,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2006.0,2,3.0,690.0,144.0,60.0,2006.0,12.388394202324129,0.007418200121152173,1.5,0.005752311988776256,334.0,3340.0
4,2,0.0,-0.5663598561299819,18,5.0,6.0,-0.6840688014600862,-1.1241604061976744,3,11,75.0,3,1,3,2,599.0,277.0,-0.5214408167254294,3,902.0,0.0,-1.3357396819060232,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,0,1967.0,3,1.0,288.0,0.0,0.0,2007.0,11.740061037553975,0.013015588733430127,3.0,0.009676208672277047,225.5,1778.0
4,2,10.770329614269007,1.1112931801757213,20,8.0,5.0,0.9239245255863764,0.8847295114859971,7,10,208.0,2,2,2,2,63.0,1560.0,1.9586814629407006,0,1636.0,0.0,0.6074712696226527,1.0,0.8061237684104074,0.0,0.33228487922696837,2,8.0,1.0,2,0,2006.0,2,3.0,865.0,0.0,60.0,2007.0,12.449018824140563,0.0076094247091323735,1.5,0.005813275694228146,327.2,3259.0
4,2,0.0,0.30898230591770226,4,5.0,7.0,-0.2717628201661214,0.00905954736747362,3,7,0.0,3,1,2,0,196.0,1072.0,0.7800423608235973,3,1268.0,0.0,-0.3667816325061657,0.0,-1.1907886371539629,1.0,0.33228487922696837,2,5.0,0.0,3,3,1978.0,3,1.0,252.0,173.0,0.0,2009.0,11.874090314181814,0.009364424537998276,3.0,0.007205254864810621,317.0,2536.0
1,3,4.58257569495584,-2.9813750286920766,9,4.0,5.0,-0.5603770070718967,-0.9696304125296997,2,3,80.0,3,1,3,5,0.0,546.0,-1.6170771651723141,1,546.0,546.0,-0.832728672654731,0.0,-1.1907886371539629,1.0,0.33228487922696837,3,6.0,0.0,3,0,1970.0,3,1.0,286.0,0.0,0.0,2007.0,11.225243392518447,0.010279526916225684,3.0,0.0069609911488862026,273.0,1638.0
4,2,0.0,1.6229015067830102,6,4.0,6.0,-1.1376053808834474,-1.6907703829802485,7,10,0.0,3,1,3,0,1059.0,75.0,0.33514760115122594,0,1229.0,0.0,-0.4700312607209046,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,0,1956.0,2,1.0,284.0,0.0,0.0,2009.0,11.813030057420567,0.009611904033702658,3.0,0.007932603899228455,307.25,2363.0
8,2,9.643650760992955,0.8584583982296609,15,8.0,5.0,0.8002327311981869,0.7817095157073473,7,10,340.0,2,2,2,5,0.0,1181.0,0.4911927780512368,0,1234.0,1140.0,2.5612719266092507,0.0,0.8061237684104074,1.0,1.8820823237465014,0,10.0,1.0,2,2,2003.0,0,3.0,656.0,104.0,100.0,2007.0,12.560244459250788,0.005290751667755176,2.0,0.003956435801164443,395.6666666666667,3555.0
8,2,0.0,0.44623987909004215,13,7.0,5.0,-0.6428382033306898,-1.0726504083083495,4,6,342.0,3,1,3,1,552.0,280.0,-0.667525663185014,2,1098.0,880.0,1.5128910862749787,0.0,0.8061237684104074,1.0,1.8820823237465014,3,9.0,1.0,2,0,1968.0,2,2.0,486.0,0.0,43.0,2008.0,12.078239274020289,0.006106288813963746,2.0,0.0046513094217000405,329.6666666666667,2810.0
8,2,0.0,1.0312177705389916,7,7.0,5.0,0.552849142421808,0.4211395304820729,3,4,285.0,3,2,2,5,0.0,964.0,-0.22927112380626014,2,993.0,1243.0,2.1959270883109436,0.0,0.8061237684104074,1.0,1.8820823237465014,2,8.0,1.0,5,2,1997.0,0,2.0,642.0,0.0,0.0,2006.0,12.310432660854417,0.005505560223995714,2.0,0.004236657454574731,372.6666666666667,3200.0
4,2,8.54400374531753,0.2239792849649191,22,8.0,5.0,0.9651551237157728,0.9362395093753221,7,10,0.0,2,2,2,2,16.0,1450.0,1.4374241698917283,0,1466.0,0.0,0.15740878766097033,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,0.0,3,0,2007.0,0,3.0,610.0,100.0,18.0,2009.0,12.211060187041213,0.008329508995253214,1.5,0.006205055666199073,293.2,2932.0
4,2,7.937253933193772,0.11610420323229459,4,7.0,5.0,0.8414633293275834,0.7817095157073473,7,10,210.0,2,2,2,2,20.0,1480.0,1.5503079148832255,0,1500.0,0.0,0.24742128405330682,0.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2004.0,2,2.0,570.0,192.0,36.0,2009.0,12.154779351142624,0.008103186234095082,1.5,0.006030860573313118,300.0,3000.0
4,2,8.18535277187245,0.485504969269289,19,7.0,5.0,0.8002327311981869,0.7301995178180224,7,10,0.0,2,2,2,2,833.0,343.0,0.4745922273171931,0,1200.0,0.0,-0.5468066252908387,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,5.0,0.0,3,0,2003.0,2,2.0,555.0,0.0,41.0,2009.0,12.127570417375216,0.010106308681146012,1.0,0.007682171763661012,300.0,2376.0
8,2,8.660254037844387,0.39695610805730636,20,7.0,5.0,0.8826939274569799,0.8332195135966722,7,10,0.0,2,2,2,2,341.0,772.0,0.2654252880682424,0,1113.0,858.0,1.4943591017236153,0.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,1.0,2,0,2005.0,2,2.0,689.0,0.0,48.0,2009.0,12.441144767709657,0.006312097801983591,1.5,0.004656164646320641,394.2,3084.0
8,2,8.54400374531753,0.18397601079492976,4,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,0.0,2,2,2,2,464.0,927.0,1.1884159088810726,0,1391.0,571.0,1.4705322644432908,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,0.0,3,0,2006.0,2,3.0,868.0,0.0,90.0,2006.0,12.38755635142507,0.006313739220909822,1.5,0.00462688643421531,392.4,3353.0
8,2,8.06225774829855,1.1900160662977357,4,7.0,5.0,0.7590021330687905,0.6786895199286975,7,10,144.0,2,2,2,5,0.0,936.0,-0.3222342079169049,0,936.0,840.0,0.9781109606499206,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,5,0,2002.0,2,2.0,474.0,144.0,96.0,2006.0,12.167851432709975,0.006851267698597959,1.5,0.00537569881093213,355.2,2712.0
4,2,8.831760866327848,0.3259981060889628,13,6.0,7.0,-0.4779158108131038,0.8847295114859971,5,7,0.0,3,1,3,0,982.0,179.0,0.42479057511506196,3,1381.0,0.0,-0.06762245331987089,1.0,-1.1907886371539629,1.0,0.33228487922696837,2,5.0,1.0,5,0,1972.0,2,2.0,676.0,0.0,0.0,2010.0,12.193493863323313,0.008829466953890886,3.0,0.006621434156025806,345.25,2542.0
4,2,8.366600265340756,-0.1719225440618928,18,5.0,5.0,-0.8902217921070685,-1.381710395644299,4,6,0.0,3,1,3,4,417.0,640.0,0.07949911984695283,3,1057.0,0.0,-0.925388595411548,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,3,1977.0,0,2.0,576.0,0.0,0.0,2007.0,11.790557201568507,0.011154737182184018,3.0,0.008431347527115824,264.25,2114.0
4,2,8.06225774829855,0.10673786182132936,4,7.0,5.0,0.8002327311981869,0.7301995178180224,7,10,0.0,2,2,2,2,699.0,638.0,1.0091299609534006,0,1337.0,0.0,-0.18410921335701222,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2003.0,2,2.0,531.0,0.0,39.0,2007.0,12.128111104060462,0.009071137699372074,1.5,0.006762843470718937,267.4,2674.0
1,0,4.898979485566356,-2.4432150888006254,20,7.0,5.0,0.635310338680601,0.5241595262607227,4,6,0.0,2,2,2,0,604.0,92.0,-1.1190606431510028,0,696.0,720.0,0.025037469436946083,1.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,3,1999.0,3,2.0,484.0,0.0,44.0,2010.0,11.951180395901384,0.00844009914964787,1.5,0.005545507828642309,283.2,2112.0
4,2,7.0710678118654755,-0.2343619984901525,2,5.0,7.0,-1.0551441846246545,0.9877495072646469,8,7,0.0,3,1,3,1,696.0,162.0,-0.5812027993679868,2,858.0,0.0,-1.4522264419431645,1.0,-1.1907886371539629,0.0,-1.2175125652925647,3,4.0,0.0,3,4,1978.5061638868744,1,0.0,0.0,117.0,0.0,2010.0,11.665646551987892,0.01359632465266654,2.0,0.010352923140937578,286.0,1716.0
1,2,4.898979485566356,-2.675388441754582,12,6.0,6.0,-0.3129934182955179,-0.6605704251937502,5,1,0.0,3,1,2,0,556.0,248.0,-0.7604887472956589,3,804.0,744.0,0.3744977495483701,1.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,5,3,1976.0,3,2.0,440.0,48.0,0.0,2007.0,11.951180395901384,0.0077204007725461135,1.5,0.0050026722400697615,309.6,2352.0
8,2,8.94427190999916,0.7328225376645912,22,7.0,5.0,0.7590021330687905,0.7301995178180224,7,10,44.0,2,2,2,2,624.0,193.0,-0.7173273153871451,0,824.0,1070.0,1.290507271658618,1.0,0.8061237684104074,1.0,1.8820823237465014,2,8.0,1.0,2,2,2002.0,0,2.0,510.0,0.0,40.0,2010.0,12.277928082630602,0.006482538586394193,2.0,0.004928180006558321,315.6666666666667,2711.0
8,2,8.06225774829855,0.5179994341248,7,6.0,5.0,0.8826939274569799,0.9362395093753221,7,10,0.0,2,2,2,5,0.0,783.0,-0.8302110603786423,0,783.0,701.0,0.20506246222161906,0.0,0.8061237684104074,1.0,0.33228487922696837,2,8.0,1.0,2,0,2005.0,0,2.0,393.0,0.0,72.0,2007.0,12.09458226949681,0.00814998805222157,1.5,0.006222212861805776,296.8,2267.0
7,2,11.40175425099138,0.38027314741662605,5,5.0,7.0,-1.797294950953791,-1.999830370316198,4,6,0.0,2,0,3,4,428.0,300.0,-1.0128171184531232,0,976.0,332.0,-0.2608845779269463,1.0,-1.1907886371539629,1.0,-1.2175125652925647,3,7.0,2.0,5,3,1940.0,3,1.0,256.0,0.0,70.0,2009.0,11.982929094215963,0.009161260775394467,2.0,0.007010335150960189,436.0,2036.0
4,2,0.0,-0.18060756454289204,11,5.0,7.0,-1.178835979012844,-1.7422803808695735,8,11,151.0,3,1,3,0,902.0,196.0,0.21562363586611125,3,1098.0,0.0,-0.8168441144678481,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,6.0,0.0,3,0,1955.0,3,1.0,260.0,0.0,0.0,2008.0,11.813030057420567,0.010758679469417639,3.0,0.008112826060056692,274.5,2196.0
3,2,8.660254037844387,0.5481511213714874,11,6.0,5.0,-1.0551441846246545,-1.5877503872015986,3,4,105.0,3,1,3,0,513.0,75.0,-1.477632539006347,3,1095.0,0.0,-0.8247863935612896,1.0,-1.1907886371539629,0.0,-1.2175125652925647,3,6.0,0.0,3,0,1958.0,2,1.0,264.0,0.0,0.0,2006.0,11.84939770159144,0.010821367764010449,2.0,0.008445505768390114,365.0,1683.0
7,2,7.745966692414834,0.6327704857294256,11,4.0,4.0,-1.4262195677892227,-1.999830370316198,0,0,0.0,3,1,3,5,0.0,720.0,-1.0393779996275931,3,720.0,472.0,-0.5679860362066825,0.0,-1.1907886371539629,1.0,1.8820823237465014,3,6.0,0.0,3,4,1978.5061638868744,1,0.0,0.0,0.0,0.0,2006.0,11.813030057420567,0.00991026011528571,4.0,0.00779136024589959,238.4,1912.0
1,2,6.0,-2.7128675366281265,15,7.0,5.0,0.8002327311981869,0.7817095157073473,7,12,106.0,2,2,2,2,567.0,197.0,-0.8932931531680085,0,764.0,862.0,0.5809970059778479,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,0.0,3,2,2003.0,2,2.0,474.0,0.0,27.0,2009.0,12.061046873479915,0.007417618003370182,1.0,0.0047519395232765325,406.5,2390.0
0,2,7.416198487095663,-0.03971636650600376,19,6.0,5.0,-0.1893016239073285,-0.5060404315257755,5,7,0.0,3,1,2,5,0.0,918.0,-0.38199619055946227,3,918.0,0.0,-1.2933808600743355,0.0,0.8061237684104074,0.0,-1.2175125652925647,3,5.0,1.0,5,0,1979.0,3,1.0,264.0,28.0,0.0,2010.0,11.507912923146684,0.01253585285745826,1.0,0.009775168700590964,229.5,1836.0
4,0,9.746794344808963,0.7931559580645527,20,7.0,5.0,0.9651551237157728,0.9877495072646469,2,3,0.0,2,2,2,5,0.0,1428.0,1.311259984312996,0,1428.0,0.0,0.0568065858107119,0.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,0.0,3,0,2007.0,0,2.0,480.0,0.0,120.0,2008.0,12.111761966058932,0.008481626026651912,1.5,0.006556104206542001,285.6,2856.0
1,0,0.0,-2.3783599722017614,20,7.0,5.0,0.6765409368099975,0.5756695241500477,4,6,0.0,2,2,2,2,641.0,32.0,-1.195423176527604,0,673.0,709.0,-0.06497502695539041,1.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,3,2000.0,3,2.0,490.0,153.0,50.0,2006.0,12.013700752882718,0.008692981731463616,1.5,0.005703829382264128,276.4,2055.0
5,2,7.14142842854285,-0.6633272092603469,2,4.0,7.0,-2.498215119153531,-1.5877503872015986,8,11,0.0,3,2,2,5,0.0,440.0,-1.9690088407340407,3,869.0,0.0,-1.423104751933879,0.0,-1.1907886371539629,0.0,-1.2175125652925647,1,4.0,0.0,3,4,1978.5061638868744,1,0.0,0.0,0.0,0.0,2006.0,11.356271654924852,0.013068206737542982,2.0,0.009991608319785744,289.6666666666667,1309.0
0,0,5.916079783099616,-1.3544767912121412,20,7.0,5.0,0.9239245255863764,0.9362395093753221,7,10,0.0,2,2,2,2,1106.0,135.0,0.6903993868597613,0,1241.0,0.0,-0.4382621443471388,1.0,-1.1907886371539629,1.0,-2.7673100098120975,2,4.0,0.0,3,0,2007.0,0,2.0,569.0,0.0,116.0,2007.0,12.205572520488492,0.00983527197460797,1.0,0.0067367489410790436,620.5,2482.0
4,2,8.246211251235321,0.3465126130994806,6,4.0,5.0,-1.2200665771422403,-1.7937903787588982,4,6,0.0,3,1,3,3,552.0,342.0,-0.4616788340828721,0,894.0,0.0,-1.356919092821867,0.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,3,1999.0,3,2.0,400.0,0.0,0.0,2007.0,11.608235644774552,0.012984603629501736,3.0,0.010239116354013186,223.5,1788.0
4,2,8.94427190999916,0.19763672826632106,18,5.0,6.0,-0.8489911939776721,-1.3302003977549741,7,10,0.0,3,2,3,4,651.0,470.0,0.2919861692427123,3,1121.0,0.0,-0.755953308084797,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,3,1963.0,3,2.0,480.0,0.0,80.0,2009.0,11.842229212112828,0.010563986808307608,3.0,0.008103767646202227,280.25,2242.0
4,2,6.557438524302,-1.9869691666449858,0,7.0,5.0,0.9651551237157728,0.9362395093753221,7,10,16.0,2,2,2,5,0.0,1266.0,0.7734021405299798,0,1266.0,0.0,-0.37207648523512665,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,1.0,2,0,2007.0,0,2.0,388.0,100.0,16.0,2008.0,11.982272628789678,0.00946467032289864,1.0,0.006370667621562191,316.5,2532.0
8,2,0.0,0.7202826211022512,4,8.0,5.0,0.7590021330687905,0.6786895199286975,2,3,0.0,2,2,2,5,0.0,1128.0,0.3152269402703735,0,1149.0,1141.0,2.33888811199289,0.0,0.8061237684104074,1.0,1.8820823237465014,2,9.0,1.0,2,0,2002.0,3,2.0,779.0,0.0,0.0,2008.0,12.45254202214788,0.005437791276047109,2.0,0.004073416335210727,381.6666666666667,3418.0
3,2,8.246211251235321,0.6485915879681978,6,5.0,5.0,-1.3849889696598263,-1.999830370316198,4,6,0.0,3,1,3,0,1040.0,124.0,0.4347509055554882,3,1164.0,0.0,-0.6421139744121361,1.0,-1.1907886371539629,0.0,0.33228487922696837,3,5.0,0.0,3,3,1950.0,3,1.0,240.0,0.0,48.0,2008.0,11.736069016284437,0.010082533519144706,3.0,0.00798512158110819,291.0,2328.0
8,0,8.06225774829855,0.02265847277565882,20,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,0.0,2,2,2,5,0.0,770.0,-0.8733724922871561,0,778.0,798.0,0.44862568775382367,0.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,0,2006.0,2,2.0,614.0,0.0,50.0,2006.0,12.190959007720126,0.007735380081040689,1.5,0.0057123737355316865,315.2,2346.0
8,2,8.246211251235321,0.2049193180689468,4,6.0,5.0,0.8826939274569799,0.8847295114859971,7,10,0.0,3,2,2,5,0.0,750.0,-0.9397746952233309,0,750.0,750.0,0.24742128405330682,0.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,0,2005.0,2,2.0,564.0,0.0,35.0,2006.0,12.066235700342375,0.008044157133561583,1.5,0.006058480438952182,300.0,2250.0
4,2,8.0,-0.3709918905917573,4,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,24.0,2,2,2,2,686.0,501.0,0.5111134389320893,0,1208.0,0.0,-0.5256272143749948,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,0.0,3,0,2006.0,2,2.0,632.0,105.0,61.0,2010.0,12.235631447771718,0.010128833979943476,1.0,0.007300557933168734,302.0,2395.0
4,2,8.660254037844387,0.8509414858546749,20,8.0,5.0,0.9239245255863764,0.8847295114859971,7,10,53.0,2,2,2,2,24.0,1550.0,1.7959960657470724,0,1574.0,0.0,0.4433308350248627,0.0,0.8061237684104074,0.0,0.33228487922696837,2,7.0,1.0,2,0,2006.0,2,3.0,824.0,144.0,104.0,2008.0,12.354492650648448,0.007849105877159115,1.5,0.00596510302409122,314.8,3148.0
0,2,6.557438524302,-1.9869691666449858,0,7.0,5.0,0.8826939274569799,0.8847295114859971,7,10,16.0,2,2,2,2,16.0,1330.0,1.039010952274679,0,1504.0,0.0,0.25801098951122875,0.0,0.8061237684104074,0.0,-2.7673100098120975,2,7.0,1.0,2,0,2005.0,0,2.0,457.0,156.0,0.0,2009.0,12.106252310247962,0.008049369887132953,0.5,0.005362543356979875,501.3333333333333,2850.0
4,2,7.745966692414834,0.7977556886693957,11,6.0,5.0,-1.4674501659186192,-1.999830370316198,4,6,206.0,3,1,3,1,336.0,746.0,0.16250187351717138,3,1082.0,0.0,-0.8592029362995359,0.0,-1.1907886371539629,0.0,-1.2175125652925647,3,5.0,1.0,2,3,1948.0,3,1.0,240.0,0.0,130.0,2007.0,11.688558033613386,0.010802733857313666,2.0,0.008654586371763808,360.6666666666667,2164.0
8,2,8.366600265340756,0.0940152747866811,13,8.0,6.0,0.7177715349393939,0.6271795220393726,7,10,0.0,2,2,2,2,643.0,167.0,-0.7405680864148063,0,810.0,855.0,0.6842466341925868,1.0,0.8061237684104074,1.0,0.33228487922696837,2,6.0,0.0,3,0,2001.0,0,2.0,528.0,0.0,45.0,2009.0,12.332705296463539,0.00740703020808621,1.5,0.005427019210108952,333.0,2475.0
4,2,8.54400374531753,0.8376329303502551,4,7.0,5.0,0.5116185442924116,0.369629532592748,7,10,196.0,2,2,2,2,690.0,814.0,1.5635883554704604,0,1504.0,0.0,0.25801098951122875,1.0,0.8061237684104074,0.0,0.33228487922696837,2,6.0,1.0,5,0,1996.0,0,2.0,478.0,115.0,66.0,2009.0,12.220961258023925,0.008125639134324418,1.5,0.0062386064403524115,300.8,3008.0
0,2,0.0,-0.6948050614146025,21,8.0,5.0,0.0168513667396539,-0.24849044207915094,3,4,0.0,2,1,2,2,1036.0,184.0,0.6206770737767777,2,1360.0,0.0,-0.12321840697396108,1.0,-1.1907886371539629,0.0,-2.7673100098120975,2,4.0,1.0,0,0,1984.0,2,2.0,565.0,63.0,0.0,2009.0,12.141534124392603,0.008927598620876914,1.0,0.006373547118469721,680.0,2580.0
10,2,0.0,0.6295922054982694,7,7.0,5.0,0.3054655536454292,0.16358954103544834,3,4,76.0,2,2,2,5,0.0,384.0,-2.1549350089553303,2,802.0,670.0,0.17329334584785325,0.0,0.8061237684104074,1.0,0.33228487922696837,2,7.0,1.0,5,0,1991.0,2,2.0,402.0,164.0,0.0,2007.0,11.982929094215963,0.008140576830309759,1.5,0.006308300837739191,294.4,1856.0
0,2,6.557438524302,-2.103961450647911,0,7.0,5.0,0.8826939274569799,0.8332195135966722,7,10,145.0,2,2,2,2,16.0,1346.0,1.092132714623619,0,1506.0,0.0,0.2633058422401897,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,1.0,2,0,2005.0,0,2.0,440.0,142.0,20.0,2006.0,12.27134527214637,0.008148303633563326,1.0,0.005319184288931142,376.5,2868.0
4,2,7.745966692414834,-0.2894990664628342,6,4.0,5.0,0.8826939274569799,0.8332195135966722,7,10,0.0,3,2,2,2,1024.0,108.0,0.32850738085760844,0,1132.0,0.0,-0.7268316180755117,1.0,-1.1907886371539629,1.0,-1.2175125652925647,2,5.0,0.0,3,0,2005.0,0,2.0,451.0,252.0,64.0,2008.0,12.078239274020289,0.010669822680229937,2.0,0.007824282805048545,377.3333333333333,2264.0
4,2,8.0,-0.1759711753374764,4,7.0,5.0,0.9239245255863764,0.8847295114859971,7,10,84.0,2,2,2,2,684.0,515.0,0.5509547606937941,0,1220.0,0.0,-0.493858098001229,1.0,0.8061237684104074,0.0,-1.2175125652925647,2,6.0,0.0,3,0,2006.0,2,2.0,632.0,105.0,54.0,2006.0,12.175613438045465,0.009980011014791365,1.0,0.007303316197929146,305.0,2419.0
0,2,6.557438524302,-1.9869691666449858,0,7.0,5.0,0.8826939274569799,0.8847295114859971,7,10,14.0,2,2,2,2,16.0,1330.0,1.039010952274679,0,1504.0,0.0,0.25801098951122875,0.0,0.8061237684104074,0.0,-1.2175125652925647,2,7.0,1.0,2,0,2005.0,0,2.0,437.0,156.0,20.0,2008.0,12.160028707028767,0.008085125470098913,1.0,0.005362543356979875,376.0,2850.0
